english,transliteration,arabic,audioUrl
stepdaughter,bint márt__,بِنْت مرت__,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-57.mp3
grandfather,jíddu,جِدّو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-58.mp3
grandmother,tēta,تيْتة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-59.mp3
grandma and grandpa,tēta u jíddu,تيْتة وجِدّو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-60.mp3
great-grandfather,ábu jíddu,أبو جِدّو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-61.mp3
grandson,ɧafīd,حفيد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-62.mp3
granddaughter,ɧafīdi,حفيدِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-63.mp3
grandchildren,aɧfēd [pl.],أحْفاد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-64.mp3
uncle (father’s brother),3amm (3mūm),عمّ (عْموم),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-65.mp3
aunt (father’s brother’s wife),mart 3amm,مرْت عمّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-66.mp3
aunt (father’s sister),3ámmi,عمِّة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-67.mp3
uncle (father’s sister’s husband),jōz 3ammi,جوْز عمِّة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-68.mp3
uncle (mother’s brother),xāl (xwēl),خال (خْوال),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-69.mp3
aunt (mother’s brother’s wife),mart xāl,مرْت خال,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-70.mp3
aunt (mother’s sister),xāli,خالِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-71.mp3
uncle (mother’s sister’s husband),zōj xāli,زوْج خالِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-72.mp3
cousin (father’s brother’s son),íbin 3amm,اِبِن عمّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-73.mp3
cousin (father’s brother’s daughter),bint 3amm,بِنْت عمّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-74.mp3
cousin (father’s sister’s son),íbin 3ámmi,اِبِن عمِّة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-75.mp3
cousin (father’s sister’s daughter),bint 3ámmi,بِنْت عمِّة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-76.mp3
cousin (mother’s brother’s son),íbin xāl,اِبِن خال,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-77.mp3
cousin (mother’s brother’s daughter),bint xāl,بِنْت خال,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-78.mp3
cousin (mother’s sister’s son),íbin xāli,اِبِن خالِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-79.mp3
cousin (mother’s sister’s daughter),bint xāli,بِنْت خالِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-80.mp3
We’re cousins.,níɧna wlēd 3amm.,نِحْنا وْلاد عمّ.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-81.mp3
orphan,yatīm (aytēm),يَتيم (أَيْتام),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-82.mp3
orphanage,dār ilʔaytēm (dūr ilʔaytēm),دار الأَيْتام (دور الأَيْتام),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-83.mp3
to adopt,"tbánna, yitbánna",تْبنّى، يِتْبنّى,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-84.mp3
adoption,tabánni,تبنّي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-85.mp3
adopted,mitbánni,مِتْبنّي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-86.mp3
I was adopted.,ána tbannūni. [lit. they adopted me],أنا تْبنّوني.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-87.mp3
an adopted son,íbin b-ittabánni,اِبِن بِالتّبنّي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-88.mp3
adoptive parents,ahil b-ittabánni,أهِل بِالتّبنّي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-89.mp3
"ancestors, forefathers",ajdēd [pl.],أجْداد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-90.mp3
descendents,aɧfēd [pl.],أحْفاد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav02-91.mp3
