english,transliteration,arabic,audioUrl
having a rash,mɧássas,مْحسّس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-47.mp3
constipated,mkátmi mí3ditu,مْكتْمِة مِعْدِتو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-48.mp3
having diarrhea,msáhhil,مْسهِّل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-49.mp3
to have indigestion,3índu 3ásir háɖum,عِنْدو عسِر هضُم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-50.mp3
diabetes,síkkari,سِكّري,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-51.mp3
to be diabetic,3índu síkkari,عِنْدو سِكّري,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-52.mp3
to have asthma,3índu rábu,عِنْدو ربو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-53.mp3
to have high blood pressure,3índu ɖáɣuʈ,عِنْدو ضغُط,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-54.mp3
"AIDS, HIV",lʔāydz,الايْدْز,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-55.mp3
cancer,saraʈān,سرطان,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-56.mp3
to get injured,"njáraɧ, yinjíriɧ",نْجرح، يِنْجِرِح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-57.mp3
injured,majrūɧ,مجْروح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-58.mp3
to have a bruise,ákal [8]ɖárbi,أكل ضرْبِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-59.mp3
"wound, cut",jíriɧ (jrūɧ),جِرِح (جْروح),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-60.mp3
to get stitches,"tʔáʈʈab, yitʔáʈʈab",تْقطّب، يِتْقطّب,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-61.mp3
stitch,ɣárzi (ɣíriz),غرْزِة (غِرِز),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-62.mp3
burn,ɧiriʔ (ɧrūʔ),حِرِق (حْروق),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-63.mp3
burned,maɧrūʔ,محْروق,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-64.mp3
"bandage, Band-Aid",lizzēʔ jrūɧa,لِزّيْق جْروحة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-65.mp3
to break a bone,"nkásarit 3áɖamtu, tinkísir 3áɖamtu",نْكسرِت عضمْتو، تِنْكِسِر عضمْتو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-66.mp3
a broken bone,3áɖmi maksūra,عضْمِة مكْسورة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-67.mp3
cast (UK: plaster); splint,jábra (jábir),جبْرة (جبِر),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-68.mp3
x-ray,ʂūritʔ aší33a,صورِة أشِعّة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-69.mp3
medicine,dáwa (adwíyyi),دَوا (أدْوية),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-70.mp3
prescription,rūšítta,روشِتّا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-71.mp3
to prescribe,"wáʂif, yūʂuf",وصِف، يوصُف,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-72.mp3
aspirin,aspirīn,أسْبيرين,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-73.mp3
pill,ɧábbit dáwa,حبِّة دوا,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-74.mp3
antibiotics,muɖāddēt ɧayawíyyi,مُضادّات حَيَوية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-75.mp3
"injection, shot",íbri (íbar),اِبْرِة (اِبر),http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-76.mp3
to get a shot,áxad [55] íbri,أخد اِبْرِة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-77.mp3
to draw blood,"sáɧab damm, yísɧab damm",سحب دمّ، يِسْحب دمّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-78.mp3
"to cure, heal","ʂaɧɧ, yʂuɧɧ",صحّ، يْصُحّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-79.mp3
to run a blood test,3ímil [55] fáɧuʂ damm,عِمِل فحُص دمّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-80.mp3
"recovery, healing",ʂaɧɧ,صحّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-81.mp3
to treat,"3ālaj, y3ālij",عالج، يْعالِج,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-82.mp3
treatment,3lēj,عْلاج,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-83.mp3
contagious,mí3di,مِعْدي,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-85.mp3
infection,3ádwa,عدْوَى,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-84.mp3
Are you contagious?,máraɖak mí3di?,مرضك مِعْدي؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-86.mp3
surgeon,jarrāɧ,جرّاح,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-87.mp3
surgery,3amalíyyi,عملية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-88.mp3
"to perform surgery on, operate on",3ímil [55] jirāɧa la-,عِمِل جِراحة لـ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-89.mp3
"to perform surgery on, operate on",3ímil [55] 3amalíyyi la-,عِمِل عملية لـ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-90.mp3
"to undergo surgery, have an operation",3ímil [55] jirāɧa,عِمِل جِراحة,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-91.mp3
"to undergo surgery, have an operation",3ímil [55] 3amalíyyi,عِمِل عملية,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-92.mp3
plastic surgeon,jarrāɧ tajmīl,جرّاح تجْميل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-93.mp3
to have an abortion,3ímil [55] ijhāɖ,عِمِل إجْهاض,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-94.mp3
plastic surgery,3amalíyyit tajmīl,عملية تجْميل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-95.mp3
pregnancy,ɧámil,حمِل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-96.mp3
to get pregnant by,"ɧíblit min, tíɧbal min [f.]",حِبْلِت مِن، تِحْبل مِن,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-97.mp3
pregnant,ɧāmil [f.],حامِل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-98.mp3
to give birth,"wálladit, twállid [f.]",وَلّدِت، تْوَلِّد,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-99.mp3
When are you due?,ēmata ɧatwálldi?,أيْمتى حتْوَلّْدي؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-100.mp3
She's due in early July.,raɧ twállid b-ʔáwwal tammūz.,رح تْولِّد بِاوّل تمّوز.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-101.mp3
How far along is she [in her pregnancy]?,b-ʔáyya šáhirʂārit?,بْأيّا شهِر صارِت؟,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-102.mp3
She’s six-months pregnant.,híyyi b-iššáhir issēdis.,هِيِّ بِالشّهِر السّادِس.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-103.mp3
to use birth control (pills),stáxdim ɧbūb máni3 ilɧámil,سْتخْدِم حْبوب منِع الحمِل,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-104.mp3
condom,kōndōm,كوْنْدوْم,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-105.mp3
dentist,doktōr snēn,دُكْتوْر سْنان,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-106.mp3
to have a cavity,3índu tasáwwus,عِنْدو تسوُّس,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-107.mp3
to have a toothache,wíji3u snēnu,وِجِعو سْنانو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-108.mp3
to have a chipped tooth,3índu sinn maksūr,عِندو سِنّ مكْسور,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-109.mp3
to get a filling,"ɧáša sínnu, yíɧši sínnu",حشى سِنّو، يِحْشِي سِنّو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-110.mp3
to get a tooth pulled,"ʔábi3 sinn, yíʔba3 sinn",قبِع سِنّ، يِقْبع سِنّ,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-111.mp3
to get a cleaning,náɖɖaf [7] sínnu,نضّف سِنّو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-112.mp3
I’m going to the dentist’s to get a check-up and a cleaning.,rāyiɧ3ind doktōr lisnēn á3mil tšek-ap u náɖɖif snēni.,رايِح عِنْد دُكْتور الِسْنان أعْمِل شِك أب ونضِّف سْناني.,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-113.mp3
to get one’s teeth whitened,"báyyaɖ snēnu, ybáyyiɖ snēnu",بيّض سْنانو، يْبيِّض سْنانو,http://media.lingualism.com/wp-content/uploads/vocab/lcav/lcav11-114.mp3
