english,transliteration,arabic,audioUrl
to have the right of way,,عنْدو الأسْبقية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-56.mp3
pedestrians,,راجِلين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-57.mp3
sidewalk (UK: pavement),,طْرُطْوار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-58.mp3
"cross walk, pedestrian crossing (UK: zebra crossing)",,پاصاج پْياتوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-59.mp3
to cross the street,,قْطع الشّانْطي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-60.mp3
traffic light,,الضَّوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-61.mp3
green light,,الضَّوْ الخْضر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-62.mp3
red light,,ضَّوْ الحْمر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-63.mp3
yellow light,,ضَّوْ الصّْفر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-64.mp3
to run a red light,,حْرڭ الضَّوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-65.mp3
to park,,بْلاصا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-66.mp3
parking lot,,پارْكينْغ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-67.mp3
parking garage,,ڭاراج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-68.mp3
to park on the street,,بْلاصا فْ الشّارِع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-69.mp3
lane,,ڤْوا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-70.mp3
to change lanes,,بدّل الڤْوا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-71.mp3
intersection,,آنْتِرْساكْسْيون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-72.mp3
round-about,,روْن پْوان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-73.mp3
"highway, expressway (UK: motorway)",,أوْطوْروت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-74.mp3
"bridge, overpass",,قنْطْرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-75.mp3
speed limit,,السُّرْعة القُصْوى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-76.mp3
license plate (UK: number plate),,بْلاكة الطُّنوْبيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-77.mp3
car insurance,,أسورانْس دْيال الطُّنوْبيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-78.mp3
to pick up,,ركّب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-79.mp3
to pick up,,هزّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-80.mp3
to drop off,,نزّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-81.mp3
to drop off,,حطّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-82.mp3
You can just drop me off on the corner.,,حطْني غا مْعى الدَّوْرة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-83.mp3
"to give a lift to, take",,وَصّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-84.mp3
Can you give me a ride home?,,تْقْدر تْوصّلْني للدّار؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-85.mp3
hood,,سْقف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-86.mp3
windshield,,پارْبْريز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-87.mp3
trunk,,كوْفر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-88.mp3
the front seat,,الكُرْسي اللّي القُدّام,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-89.mp3
the back seat,,الكُرْسي اللّي اللّوْر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-90.mp3
car door,,باب الطُّنوْبيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-91.mp3
car door handle,,پْوانْييْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-92.mp3
window,,الزّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-93.mp3
to roll the window up,,طلّع الزّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-94.mp3
to roll the window down,,هبّط الزّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-95.mp3
The door is ajar.,,الباب مامسْدودْش مزْيان.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-96.mp3
steering wheel,,ڤوْلون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-97.mp3
"to drive, steer",,ساڭ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-98.mp3
turn signal,,سينْيال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-99.mp3
He never uses his turn signal.,,ماعمْرو ما كيْدير السّينْيال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-100.mp3
rear view mirror,,رِتْروْفيزور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-101.mp3
side view mirror,,مْرايَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-102.mp3
glove compartment,,بْواط آ ڭون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-103.mp3
dashboard,,طابْلو دو بور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-104.mp3
"emergency brake, hand brake",,فْران آ مان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-105.mp3
tire (UK: tyre),,رْويدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-106.mp3
to check the tire pressure,,شاف پْريسْيون دْيال الرّْويدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-107.mp3
to get a flat tire,,الرْويدة تْفرْڭْعات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-108.mp3
spare tire,,رْويدة سوكور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-109.mp3
to change a flat tire,,بدّل الرّْويدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-110.mp3
automatic,,أوْطوْماتيك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-111.mp3
"manual, stick-shift",,مانِيّال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-112.mp3
I can’t drive a stick.,,مانْعْرفْش نْصوڭ ماِنيّال.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-113.mp3
pedal,,پيْدال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-114.mp3
clutch,,أومْبْرِيّاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-115.mp3
brake,,فْران,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-116.mp3
to brake,,فْرانَ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-117.mp3
"gas pedal, accelerator",,أكْسيْليْراتور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-118.mp3
"to accelerate, speed up",,كْسيرا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-119.mp3
to slow down,,نْقص من السُّرْعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-120.mp3
stick shift,,بْواط آ ڤيتّاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-121.mp3
1st gear,,پْرومْيي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-122.mp3
reverse (gear),,مارْش آرْيار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-123.mp3
to back up,,دار مارْش آرْيار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-124.mp3
to change gears,,بدّل الڤيتّاس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-125.mp3
I put the car in reverse and started backing up.,,درْت مارْش آرْيار و بْديت كنْرْجع اللّوْر.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-126.mp3
speedometer,,كوْنْتور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-127.mp3
to do the speed limit,,حْترم السُّرْعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-128.mp3
"to speed, go over the speed limit",,ما حْترمْش السُّرْعة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-129.mp3
The police pulled me over for speeding.,,وَقّْفوني البوليس عْلى السُّرْعة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-130.mp3
gas (UK: petrol),,أيْصانْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-131.mp3
We’ve run out of gas.,,سالا لينا ليْصانْص.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-132.mp3
The tank is full.,,الرِّزارْڤْوار عامر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-133.mp3
gas station,,سْطاسْيوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-134.mp3
gas pump,,بومْبا (دْيال ليْصانْص),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-135.mp3
to get gas,,دار ليْصانْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-136.mp3
to change the oil,,بدّل الزّيت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-137.mp3
"to put on one’s seatbelt, wear one’s seat belt",,دار الصّمْطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-138.mp3
to start a car,,دِمارَ الطُّنوْبيل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-139.mp3
The car won’t start.,,مبْغاتْش دِّمارِ الطُّنوْبيل.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-140.mp3
to turn off the engine,,طْفى الموْطور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-141.mp3
bumper,,پار شوك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-142.mp3
(car) roof,,سْقف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-143.mp3
to get in a fender-bender,,دار أكْسيدون صْغيْر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-144.mp3
dent,,خبْطة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-145.mp3
There’s a dent in the side of the car!,,كينا خبْطة فْ الجنْب دْيال الطُّنوْبيل!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-146.mp3
headlight,,الضَّوْ (الضّْواو),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-147.mp3
Turn on your headlights when it starts to get dark.,,شعّل الضّْواو مْني بْدا كيْضْلام الحال.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-148.mp3
"to get in an accident, have an accident",,دار كْسيدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-149.mp3
to crash,,خْبط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-150.mp3
He crashed (his car) into a tree.,,دْخل بْطنوْبيلْتو فْشجْرة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-151.mp3
"to be totaled, destroyed",,تْشخْشخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-152.mp3
The car was totaled in the accident.,,الطُّنوْبيلة تْشخْشْخات فْ الكْسيدة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav13-153.mp3
