english,transliteration,arabic,audioUrl
million,,ملْيون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-63.mp3
billion,,ملْيار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-64.mp3
"arithmetic, calculation",,حْساب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-65.mp3
"to calculate, to work out",,حْسب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-66.mp3
calculator,,كالْكولاتْريس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-67.mp3
How did you work that out in your head? I need a calculator!,,كيفاش تا حْسبْتيها فْراسك؟ آنا خاصْني كالْكيلاتْريس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-68.mp3
"to add, add up",,جْمع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-69.mp3
Add up the price of all the items to get the total.,,جْمع الثّمن دْيال ڭاع الحْوايْج باش تعْرف الطّوطال.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-70.mp3
to subtract,,نْقص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-71.mp3
Subtract the smaller amount from the larger to find the difference.,,نْقُص العدد الصّْغيْر من الكْبير باش تلْقى الفرْق.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-72.mp3
to multiply by,,ضْرب فْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-73.mp3
Multiply the length and width to find the area of the rectangle.,,ضْرب الطّول فْ العرْض باش تعْرف المِساحة دْيال المُسْتطيل.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-74.mp3
to divide by,,قْسم عْلى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-75.mp3
Divide the total by the number of people to find the average.,,قْسم الطّوطال عْلى عدد النّاس باش تعْرف لامْوايان.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-76.mp3
"equals, is",,يُساوي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-77.mp3
"plus, and",,زائِد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-78.mp3
Three plus two equals five.,,ثْلاثة زائِد جوج كتْساوي خمْسة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-79.mp3
minus,,ناقِص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-80.mp3
Ten minus nine equals one.,,عشْرة ناقِص تسْعود كتْساوي واحد.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-81.mp3
times,,في، فْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-82.mp3
Three times four equals twelve.,,ثْلاثة فْربْعة كتْساوي طْناش.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-83.mp3
divided by,,مقْسومة عْلى، عْلى,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-84.mp3
Twenty divided by four equals five.,,طْناش مقْسومة عْلى ربْعة كتْساوي خمْسة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-85.mp3
ordinal number,,عدد ترْتيبي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-86.mp3
first,,اللُّوّل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-87.mp3
second,,الثّاني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-88.mp3
third,,الثّالت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-89.mp3
fourth,,الرّابع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-90.mp3
fifth,,الخامس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-91.mp3
sixth,,السّادس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-92.mp3
seventh,,السّابع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-93.mp3
eighth,,الثّامن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-94.mp3
ninth,,التّاسع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-95.mp3
tenth,,العاشر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-96.mp3
"There are twenty books, and the twentieth book is mine.",,كين عِشْرين كْتاب، و الكْتاب العِشْرين دْيالي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-97.mp3
the last __,,آخِر __,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-98.mp3
fraction,,جُزء (أجْزاء),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-99.mp3
whole,,كُلّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-100.mp3
half,,نُصّ، نصّ (نْصاص، نْصوصة),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-101.mp3
Two halves make a whole.,,جوج نْصوصة يعْطيو جُزْء كامل.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-102.mp3
a third,,ثُلُت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-103.mp3
"a fourth, a quarter",,رُبْع (أرْباع),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-104.mp3
a fifth,,خُمْس (أخْماس),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-105.mp3
three fifths,,تلاتة أخْماس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-106.mp3
one twelfth (1/12),,واحد عْلى طْناش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-107.mp3
three twentieths (3/20),,تْلاتة عْلى عِشْرين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-108.mp3
percentage,,نِسْبة (نِسب),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-109.mp3
a large percentage,,نِسْبة كْبيرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-110.mp3
what percentage of,,شْحال نِسْبة الـ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-111.mp3
percent,,فالمْية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-112.mp3
fifty percent of people,,خمْسين فْ المْية من الشّعْب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav48-113.mp3
