english,transliteration,arabic,audioUrl
to tie one’s shoes,rábaʈ [1s3] rubāʈ ilgázma,ربط رُباط الجزْمة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-84.mp3
to untie one’s shoes,fakkə [1g2] rubāʈ ilgázma,فكّ رُباط الجزْمة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-85.mp3
Your shoelaces have come undone.,irrubāʈ bitā3 gazmítak itfákk.,الرُّباط بِتاع جزْمِتك اِتْفكّ.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-86.mp3
Your shoelaces have come undone.,irrubāʈ bitā3 gazmítak mafkūk.,الرُّباط بِتاع جزْمِتك مفْكوك.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-87.mp3
shoe polish,warnīš,وَرْنيش,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-88.mp3
to polish one’s shoes,lámma3 [2s2] gazmítu,لمّع جزْمِتُه,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-89.mp3
shoe size,maʔās gázma,مقاس جزْمة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-90.mp3
What size shoes do you wear?,ʔē maʔās gazmítak?,أيْه مقاس جزْمِتك؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-91.mp3
I wear size 40.,bálbis maʔās ʔarbi3īn.,بلْبِس مقاس أرْبِعين.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-92.mp3
I’m not sure about my (clothing) size.,ma-3ráfš maʔāsi.,معْرفْش مقاسي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-93.mp3
I’m not sure about my (clothing) size.,miš mutaʔákkid maʔāsi kām.,مِش مُتأكِّد مقاسي كام.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-94.mp3
(pair of) socks,šarāb,شراب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-95.mp3
"to wear, to get dressed, to put on",líbis [1s5],لِبِس,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-96.mp3
What are you going to wear today?,ʔínta hatílbis ʔē innahárda?,إنْتَ هتِلْبِس أيْه النّهارْده؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-97.mp3
"He took a shower, got dressed, and left for work.","istaɧámma, líbis, wi rāɧ iššúɣl.",اِسْتحمّى، لِبِس و راح الشُّغْل.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-98.mp3
to get undressed,ʔála3 [1s1] hudūmu,قلع هُدومُه,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-99.mp3
to take off,ʔála3 [1s1],قلع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-100.mp3
I took off my jacket.,ʔalá3t ižžākit.,قلعْت الچاكيت.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-101.mp3
to change one’s clothes,ɣáyyar [2s2] hudūmu,غيّر هُدومُه,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-102.mp3
(clothing) size,maʔās,مقاس,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-103.mp3
small (S),smōl,سْموْل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-104.mp3
medium (M),mīdiyam,ميدِيَم,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-105.mp3
large (L),larž,لارْچ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-106.mp3
extra-large (XL),eks larž,إكْس لارْچ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-107.mp3
loose,wāsi3,واسِع,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-108.mp3
tight,ɖáyyaʔ,ضيّق,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-109.mp3
just right (not too loose or tight),maʐbūʈ,مظْبوط,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-110.mp3
Does the shirt fit you?,maʔās ilʔamīȿ maʐbūʈ?,مقاس القميص مظْبوط؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-111.mp3
It fits just right.,maʐbūʈ.,مظْبوط.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-112.mp3
It doesn’t fit.,miš maʐbūʈ.,مِش مظْبوط.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-113.mp3
It’s a little big.,kibīr šuwáyya,كِبير شُوَيَّة.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-114.mp3
It’s too tight.,ɖáyyaʔ ʔáwi,ضيّق أَوي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-115.mp3
I think I need the next size up.,3āyiz ilmaʔās ilʔákbar.,عايِز المقاس الأكْبر.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-116.mp3
to do the laundry,ɣásal [1s2] ilɣasīl,غسل الغسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-117.mp3
to hang out the laundry,náššar [2s2] ilɣasīl,نشّر الغسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-118.mp3
to dry the laundry,náššif [2s1] ilɣasīl,نشِّف الغسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-119.mp3
washing machine,ɣassāla,غسّالة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-120.mp3
(clothes) dryer,migáffif,مِجفِّف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-121.mp3
clothesline,ɧabl (ɧibāl) ɣasīl,حبْل (حِبال) غسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-122.mp3
laundry basket,sállit (sílal) ɣasīl,سلِّةْ (سِلل) غسيل,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-123.mp3
to iron,káwa [1d2],كَوى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-124.mp3
iron,mákwa (makāwi),مكْوى (مكاوي),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-125.mp3
ironing board,ʈarabēzit mákwa,طرابيْزِةْ مكْوى,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-126.mp3
wrinkled,mikármiš,مِكرْمِش,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-127.mp3
This shirt is wrinkled. I need to iron it.,ilʔamīȿ mikármiš. 3āyiz ʔakwī.,القميص مِكرْمِش.  عايِز أكْويه.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-128.mp3
"cloth, fabric",ʔumāš (aʔmíša),قُماش (أقْمِشة),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-129.mp3
cotton,ʔuʈn,قُطْن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-130.mp3
wool,ȿūf,صوف,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-131.mp3
silk,ɧarīr,حرير,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-132.mp3
nylon,naylōn,نايْلوْن,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-133.mp3
linen,kittān,كِتّان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-134.mp3
Is this t-shirt cotton?,ittī širtə di ʔuʈn?,التّي شيرْت دي قُطْن؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-135.mp3
This blouse is silk.,ilbilūza di ɧarīr.,البِلوزة دي حرير.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-136.mp3
leather,gild,جِلْد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-137.mp3
glasses,naɖɖāra,نضّارة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-138.mp3
contact lenses,3adasāt [pl.],عدسات,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-139.mp3
Do you wear glasses?,ʔínta btílbis naɖɖāra?,إنْتَ بْتِلْبِس نضّارة؟,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-140.mp3
"Oh, you’re wearing glasses today!","ʔē da, ʔínta lābis naɖɖāra -nnahárda!",أيْه ده، إنْتَ لابِس نضّارة النّهارْده!,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-141.mp3
I usually wear contacts.,ʔána fi -ʈʈabī3i bálbis 3adasāt.,أنا في الطّبيعي بلْبِس عدسات.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-142.mp3
sunglasses,naɖɖārit šams,نضّارِةْ شمْس,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-143.mp3
reading glasses,naɖɖārit ʔirāya,نضّارِةْ قِرايَة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-144.mp3
I can’t find my glasses!,miš lāʔi -nnaɖɖāra btá3ti.,مِش لاقي النّضّارة بْتاعْتي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-145.mp3
jewelry,migawharāt [pl.],مِجَوْهرات,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-146.mp3
ring,xātim (xawātim),خاتِم (خَواتَم),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-147.mp3
wedding ring,"díbla (díbal), díblit gawāz",دِبْلة (دِبل)، دِبْلِةْ جَواز,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-148.mp3
engagement ring,díblit xuʈūba,دِبْلِةْ خُطوبة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-149.mp3
bracelet,ɣiwēša (ɣawāyiš),غِويْشة (غَوايِش),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-150.mp3
bracelet,iswíra (asāwir),إسْوِرة (أساوِر),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-151.mp3
earring,ɧálaʔ (ɧilʔān),حلق (حِلْقان),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-152.mp3
I lost my earring.,ɖā3 mínni -lɧálaʔ bitā3i.,ضاع مِنّي الحلق بِتاعي.,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-153.mp3
a pair of earrings,ɧilʔān,حِلْقان,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-154.mp3
necklace,3uʔd (3uʔūd),عقد (عُقود),http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-155.mp3
brooch,burōš,بُروْش,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-156.mp3
diamonds,ʔalmāʐ,ألْماظ,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-157.mp3
ruby,yaʔūt,ياقوت,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-158.mp3
topaz,yaʔūt ʔáȿfar,ياقوت أصْفر,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-159.mp3
emeralds,zumúrrud,زُمُرُّد,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-160.mp3
gold,dáhab,دهب,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-161.mp3
silver,fáɖɖa,فضّة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-162.mp3
"a diamond ring, gold bracelet, and silver necklace","xāʈim ʔalmāʐ, ɣiwēša dáhab, wi 3uʔdə fáɖɖa",خاتِم ألْماظ، غِويْشة دهب و عُقْد فضّة,http://media.lingualism.com/wp-content/uploads/vocab/ecav/ecav06-163.mp3
