grandma,تيتا,teta,تيتا,teta
grandchild,حفيد,Hafiid,حفيد,Hafiid
grandchildren,أحفاد,aHfaad,أحفاد,aHfaad
in-law,نسيب,nasiib,نسيب,nisiib
in-laws,أنسباء,ansibaa',نسايب,nasaayib
father-in-law,حماه,Hamaah,حماه,Hama
father-in-laws,احماء,aHmaa',احماء,aHmaa'
mother-in-law,حماة,Hamaah,حماة,Hama
mother-in-laws,حموات,Hamawaat,حموات,Hamawaat
son-in-law,صهر,Sihr,جوز بنت,gooz bint
son-in-laws,أصهار,aShaar,أصهار,aShaar
daughter-in-law,كنّة,kanna,مراة ابن,miraat ibn
daughter-in-laws,كنائن,kanaa'in,كنائن,kanaa'in
brother-in-law ,سلف,silf,سلف,silf
brother-in-law s,أسلاف,aslaaf,سلايف,salaayif
brother-in-law ,عديل,3adiil,عديل,3adiil
brother-in-law s,عدائل,3adaa'il,عدايل,3adaayil
sister-in-law,سلفة,silfa,سلفة,silfa
sister-in-laws,,salaayif,,salaayif
single,أعزب,a3zab,عازب,a3zab
marriage,زواج,zawaaj,جواز,zawaaj
wedding,زفاف,zifaaf,فرح,faraH
weddings,أفراح,afraaH,أفراح,afraaH
* used by Christians in Egypt *,إكليل,ikliil,إكليل,ikliil
honeymoon,شهر عسل,šahr 3asal,شهر عسل,šahr 3asal
dowry,مهر,mahr,مهر,mahr
dowries,مهور,muhuur,مهور,muhuur
engaged,مخطوب,maxTuub,مخطوب,maxTuub
engagement,خطوبة,xuTuuba,خطوبة,xuTuuba
* used by Christians in Egypt *,نص إكليل,noSS ikliil,نص إكليل,noSS ikliil
to break an engagement,فسخ - يفسخ  خطوبة,fisix - yifsax  xuTuuba,فسخ - يفسخ  خطوبة,fisix - yifsax  xuTuuba
bride,عروس,3aruus,عروسة,3aruusa
brides,عرائس,3araa'is,عرايس,3araayis
bridegroom,عريس,3ariis,عريس,3ariis
bridegrooms,عرسان,3irsaan,عرسان,3irsaan
husband,زوج,zawj,جوز,gooz
husbands,أزواج,azwaaj,أجواز,agwaaz
wife,زوجة,zawja,مراة,miraah
wives,زوجات,zawjaat,زوجات,zawjaat
pregnant,حامل,Haamil,حامل,Haamil
divorce,طلاق,Talaaq,طلاق,Talaaq
widower - widow,أرمل - أرملة,armal - armala,أرمل - أرملة,armal - armala
widower - widows,أرامل,araamil,أرامل,araamil
society or community,مجتمع,mujtama3,مجتمع,mugtama3
society or communities,مجتمعات,mujtama3aat,مجتمعات,mugtama3aat
culture,ثقافة,taqaafa,ثقافة,saqaafa
cultures,ثقافات,taqaafaat,ثقافات,saqafaat
civilization,حضارة,HaDaara,حضارة,HaDaara
civilizations,حضارات,HaDaaraat,حضارات,HaDaraat
tradition,تقليد,taqliid,تقليد,taqliid
traditions,تقاليد,taqaaliid,تقاليد,taqaliid
custom,عادة,3aada,عادة,3aada
customs,عادات,3aadaat,عادات,3adaat
dialect,لهجة,lahaja,لهجة,lahaga
dialects,لهجات,lahajaat,لهجات,lahagaat
tribe,قبيلة,qabiila,قبيلة,'abiila
tribes,قبائل,qabaa'il,قبايل,'abaayil
