popular demand,اقبال شعبي,iqbaal ša3bi,اقبال شعبي,iqbaal ša3bi
sit-in,اعتصام,i3tiSaam,اعتصام,i3tiSaam
sit-ins,اعتصامات,i3tiSaamaat,اعتصامات,i3tiSaamaat
strike,اضراب,iDraab,اضراب,iDraab
strikes,اضرابات,iDraabaat,اضرابات,iDraabaat
protesting cry,هتاف,hutaaf,هتاف,hutaaf
protesting cries,هتافات,hutaafaat,هتافات,hutaafaat
sign or leaflet,لافتة,laafita,لافتة,laafita
sign or leaflets,لافتات,laafitaat,لافتات,laafitaat
international,دولي,dawli,دولي,dawli
regional,إقليمي,iqliimi,إقليمي,iqliimi
local,محلي,maHalli,محلي,maHalli
bilateral,تنائي,tanaa'i,تنائي,tanaa'i
choice,خيار,xiyaar,خيار,xiyaar
choices,خيارات,xiyaaraat,خيارات,xiyaaraat
investigation,تحقيق,taHqiiq,تحقيق,taHqiiq
investigations,تحقيقات,taHqiiqaat,تحقيقات,taHqiiqaat
position,موقف,mawqif,موقف,mawqif
positions,مواقف,mawaaqif,مواقف,mawaaqif
operation; process,عملية,3amaliyya,عملية,3amaliyya
operation; processes,عمليات,3amaliyyaat,عمليات,3amaliyyaat
pressure on,ضغط,DaġT,ضغط,DaġT
pressure ons,ضغوط على,DuġuuT 3ala,ضغوط على,DuġuuT 3ala
sudden,مفاجئ,mufaaji',مفاجئ,mufaaji'
legitimate,مشروع,mašruu3,مشروع,mašruu3
borders ,حدود    حدّ,Huduud  Hadd,حدود    حدّ,Huduud  Hadd
wall,سور,suur,سور,suur
walls,أسوار,aswaar,أسوار,aswaar
letter,رسالة,risaala,رسالة,risaala
letters,رسائل,rasaa'il,رسائل,rasaa'il
content,مضمون,maDmuun,مضمون,maDmuun
contents,مضامين,maDaamiin,مضامين,maDaamiin
element ,عنصر,3unSur,عنصر,3unSur
element s,عناصر,3anaaSir,عناصر,3anaaSir
gang,عصابة,3iSaaba,عصابة,3iSaaba
gangs,عصابات,3iSaabaat,عصابات,3iSaabaat
activist,ناشط,naašiT,ناشط,naašiT
activists,ناشطون,naašiTuun,ناشطون,naašiTuun
volunteer,متطوع,mutaTawwi3,متطوع,mutaTawwi3
volunteers,متطوعة,mutaTawwi3a,متطوعة,mutaTawwi3a
charity (as a concept,خيرية,xayriyya,خيرية,xayriyya
hiding place,مخبأ,maxba',مخبأ,maxba'
hiding places,مخابئ,maxaabi',مخابئ,maxaabi'
unknown,مجهول,majhuul,مجهول,majhuul
alert,استنفار,istinfaar,استنفار,istinfaar
chain,سلسلة,silsila,سلسلة,silsila
chains,سلاسل,salaasil,سلاسل,salaasil
source,مصدر,maSdar,مصدر,maSdar
sources,مصادر,maSaadir,مصادر,maSaadir
personal,شخصي,šaxSi,شخصي,šaxSi
area,ساحة,saaHa,ساحة,saaHa
areas,ساحات,saaHaat,ساحات,saaHaat
framework,اطار,iTaar,اطار,iTaar
frameworks,اطارات,iTaaraat,اطارات,iTaaraat
patrol,دورة,dawra,دورة,dawra
patrols,دوريات,dawriyaat,دوريات,dawriyaat
extensive,موسع,muwassa3,موسع,muwassa3
wide,واسع,waasi3,واسع,waasi3
level,مستوى,mustawa,مستوى,mustawa
levels,مستويات,mustawayaat,مستويات,mustawayaat
guaranteeing,كفيل بـ,kafiil bi,كفيل بـ,kafiil bi
character or stamp,طابع,Taabi3,طابع,Taabi3
character or stamps,طوابع,Tawaabi3,طوابع,Tawaabi3
size,حجم,Hajm,حجم,Hajm
sizes,أحجام,aHjaam,أحجام,aHjaam
amount,حصيلة,HaSiila,حصيلة,HaSiila
amounts,حصائل,HaSaa'il,حصائل,HaSaa'il
coming from,قادما من,qaadiman min,قادما من,qaadiman min
going to,متوجها إلى,mutawajjihan ila,متوجها إلى,mutawajjihan ila
extraordinary,استثنائي,istitnaa'i,استثنائي,istitnaa'i
influence,تأثير على,ta'tiir 3ala,تأثير على,ta'tiir 3ala
checkpoint,نقطة تفتيش,nuqTat taftiiš,نقطة تفتيش,nuqTat taftiiš
settlement,مستوطنة,mustawTina,مستوطنة,mustawTina
settlements,مستوطنات,mustawTinaat,مستوطنات,mustawTinaat
refugee,لاجئ,laaji',لاجئ,laaji'
refugees,لاجئون,laaji'uun,لاجئون,laaji'uun
camp,مخيم,muxayyam,مخيم,muxayyam
camps,مخيمات,muxayyamaat,مخيمات,muxayyamaat
total,اجمالي,ijmaali,اجمالي,ijmaali
certainty,ثقة,tiqqa,ثقة,tiqqa
doubt,شك,šakk,شك,šakk
doubts,شكوك,šukuuk,شكوك,šukuuk
offer,عرض,3arD,عرض,3arD
offers,عروض,3uruuD,عروض,3uruuD
colonialism,استعمار,isti3maar,استعمار,isti3maar
entity,كيان,kiyaan,كيان,kiyaan
renaissance,نهضة,nahDa,نهضة,nahDa
trend,تيار,tayyaar,تيار,tayyaar
trends,تيارات,tayyaaraat,تيارات,tayyaaraat
ideological,عقائدي,3aqaa'idi,عقائدي,3aqaa'idi
complementing,مكمّل,mukammil,مكمّل,mukammil
aiming at,رامي إلى,raami ila,رامي إلى,raami ila
wealth,ثروة,tarwa,ثروة,tarwa
wealth,ثروات,tarawaat,ثروات,tarawaat
effective,فعال,fa33aal,فعال,fa33aal
useful,مفيد,mufiid,مفيد,mufiid
flag,علم,3alam,علم,3alam
flags,أعلام,a3laam,أعلام,a3laam
flag,راية,raaya,راية,raaya
flags,رايات,raayaat,رايات,raayaat
term ,فترة,fitra,فترة,fitra
term s,فترات,fitaraat,فترات,fitaraat
term  or state,ولاية,wilaaya,ولاية,wilaaya
term  or states,ولايات,wilaayaat,ولايات,wilaayaat
oil,نفط,nafT,نفط,nafT
crude ,خام,xaam,خام,xaam
blaze,حريق,Hariiq,حريق,Hariiq
fire,نار,naar,نار,naar
misunderstanding,سوء تفاهم,suu' tafaahum,سوء تفاهم,suu' tafaahum
through,عبر,3abr,عبر,3abr
by means of,من طريق,min Tariiq,من طريق,min Tariiq
almost,نحو,naHw,نحو,naHw
resulting from,جراء,jarraa',جراء,jarraa'
in order to,من أجل,min ajl,من أجل,min ajl
during,خلال,xilaal,خلال,xilaal
in the period of...,إبان,ibbaan,إبان,ibbaan
while,فيما,fiima,فيما,fiima
since,منذ,mundu,منذ,mundu
at,لدى,lada,لدى,lada
within ,في غضون,fi ġuDuun,في غضون,fi ġuDuun
until or in order to,حتى,Hatta,حتى,Hatta
immediately,فورا,fawran,فورا,fawran
recently,مؤخرا,mu'axxiran,مؤخرا,mu'axxiran
previous,سابق,saabiq,سابق,saabiq
next,قادم,qaadim,قادم,qaadim
shortly before,قبيل,qabiil,قبيل,qabiil
as a prelude to,تمهيدا لـ,tamhiidan li,تمهيدا لـ,tamhiidan li
imminent,مرتقب,murtaqab,مرتقب,murtaqab
after,في أعقاب,fi a3qaab,في أعقاب,fi a3qaab
immediately after,إثر,itra,إثر,itra
later on,لاحقا,laaHiqan,لاحقا,laaHiqan
accordingly,مقابل ذلك,muqaabil daalik,مقابل ذلك,muqaabil daalik
aside from,فضلا عن,faDlan 3an,فضلا عن,faDlan 3an
either/whether __ or __,سواء __ أم __,sawaa' __ am __,سواء __ أم __,sawaa' __ am __
in view of; with respect to,من حيث ,min Haytu ,من حيث ,min Haytu 
where,حيث,Haytu,حيث,Haytu
 when,حين,Hiin,حين,Hiin
considering,في ضوء,fi Doo',في ضوء,fi Doo'
considering ,على اعتبار أن,3ala i3tibaar anna,على اعتبار أن,3ala i3tibaar anna
especially,خاصة,xaaSSatan,خاصة,xaaSSatan
sooner or later,عاجل أم آجلا,3aajilan am aajlan,عاجل أم آجلا,3aajilan am aajlan
on another hand,من جهة أخرى,min jiha uxra,من جهة أخرى,min jiha uxra
