artichoke,خرشوف,xuršuuf,خرشوف,xuršuuf
artichokes,خراشيف,xaraašiif,خراشيف,xaraašiif
spinach,سبانخ,sabaanix,سبانخ,sabaanix
potato,بطاطا,baTaaTa,بطاطا,baTaaTa
potatos,بطاطس,baTaaTis,بطاطس,baTaaTis
tomato,طماطم,TamaaTim,طماطم,TamaaTim
onion,بصل,baSal,بصل,baSal
garlic,ثوم,tuum,توم,toom
clove,فص,faSS,فص,faSS
cloves,فصوص,fuSuuS,فصوص,fuSuuS
corn,ذرة,dura,درة,dura
mushroom,فطر,fuTr,شمبنيون,šampinyoon
pumpkin,قرعة,qar3a,عرق عسلي,3ar' 3asali
beans,فول,fuul,فول,fuul
chickpeas,حمص,HummuS,حمص,HommoS
lentils,عدس,3adas,عدس,3ads
soup,حساء,Hisaa',شربة,šurba
salad,سلطة,salaTa,سلطة,salaTa
meat,لحم,laHm,لحم,laHm
meats,لحوم,luHuum,لحوم,luHuum
poultry,طيور,Tuyuur,ظفر,Zafar
chicken,دجاج,dajaaj,فراخ,firaax
turkey,ديك رومي,diik ruumi,ديك رومي,diik ruumi
fish,سمك,samak,سمك,samak
shrimp,جمبري,gambari,جمبري,gambari
crab,أبو جلمبو,abu galambo,كابوريا,kaburiya
lobster,كركند,karkand,استاكوزا,istakooza
clam,حلزون صدفي,Halazuun Sadafi,جندوفلي,gandofli
oyster,محار,maHaar,محار,maHaar
octopus,اخطبوط,ixTabuuT,اخطبوط,uxTabuuT
bread,خبز,xubz,عيش,3eiš
loaf of bread*,رغيف,raġiif,رغيف,raġiif
loaf of bread*s,أرغفة,arġifa,أرغفة,arġifa
* Note that a رغيف refers to something different than what Americans would typically think of as a loaf of bread. A رغيف is a whole pita bread or عيش بلدي. Here's a photo of a boy carrying a bunch of أرغفة.,,,,
a long, thin bread roll (similar to hot dog buns),عيش فينو,3eiš fiinu,عيش فينو,3eiš fiinu
a round bread roll (like dinner rolls),عيش كيزر,3eiš kayzar,عيش كيزر,3eiš kayzar
yeast,خميرة,xamiira,خميرة,xamiira
dough,عجين,3ajiin,عجين,3agiin
cheese,جبن,jubn,جبنة,gibna
butter,زبدة,zubda,زبدة,zibda
jam,مربّى,murabba,مربّى,mirabba
yogurt,لبن زبادي,laban zabaadi,زبادي,zabaadi
honey,عسل ,3asal ,عسل ,3asal 
molasses,عسل اسود,3asal aswad,عسل اسود,3asal iswid
rice,أرزّ,aruzz,رزّ,ruzz
pasta,مكرونة,makaruuna,مكرونة,makaroona
egg,بيض,beiD,بيض,beiD
desserts, sweets,حلويات,Helawiyaat,حلويات,Helawiyaat
ice cream,آيس كريم,aayis kriim,آيس كريم,aayis kriim
scoop,بولة,boola,بولة,boola
cake,كعك,ka3k,جاتيه,gatooh
gum,علك,3ilk,لبان,libaan
sugar,سكّر,sukkar,سكّر,sukkar
salt,ملح,milH,ملح,malH
pepper,فلفل,fulful,فلفل,filfil
oil,زيت,zeit,زيت,zeit
olive oil,زيت زيتون,zeit zeituun,زيت زيتون,zeit zeituun
vinegar,خلّ,xall,خلّ,xall
spices,بهارات,bahaaraat,بهرات,buharaat
flour,دقيق,daqiiq,دقيق,di'ii'
wheat,قمح,qamH,قمح,'amH
oats,شوفان,šuufaan,شوفان,šufaan
barley,شعير,ša3iir,شعير,ša3iir
mint,نعناع,na3naa3,نعناع,ni3naa3
parsley,بقدونس,baqduunis,بقدونس,ba'duunis
cinnamon,قرفة,qirfa,قرفة,'irfa
ginger,زنجبيل,zanjabiil,جنزبيل,ganzabiil
cumin,كمون,kammuun,كمون,kammuun
turmeric,كركم,kurkum,كركم,kurkum
coriander,كزبرة,kuzbara,كزبرة,kuzbara
cloves,قرنفل,qurunfil,قرنفل,'oronfil
saffron,زعفران,za3faraan,زعفران,za3faraan
thyme,زعتر,za3tar,زعتر,za3tar
vegetarian,نباتي,nabaati,نباتي,nabaati
nutrition,غذاء,ġidaa',غذاء,ġiza
appetite,شهية,šahiyya,نفس للأكل,nifs lil-akl
boiled,مسلوق,masluuq,مسلوق,masluu'
fried,مقلي,maqli,مقلي,ma'li
grilled,شوي,šawiiy,مشوي,mešwi
roasted,محمّر,muHammar,رستو,rosto
stuffed,محشي,maHši,محشي,maHši
minced,مفروم,mafruum,مفروم,mafruum
crunchy,مقرمش,muqarmiš,مقرمش,mi'armiš
raw,نئ,nii',نيّ,nayy
delicious,لذيذ,ladiid,لذيذ,laziiz
delicious, appetizing,شهي,šahi,شهي,šahi
fresh,طازج,Taazaj,طازة,Taaza
natural,طبيعي,Tabii3i,طبيعي,Tabii3i
tender,ليّن,layyin,طري,Tari
dry,ناشف,naašif,ناشف,naašif
sweet,حلو,Helw,حلو,Helw
hot (spicy),حارّ,Haarr,حامي | حرّاق | مشطّة,Haami | Harraa' | mešaTTa
hot (temperature),ساخن,saaxin,سخن,suxn
cold,بارد,baarid,بارد,baarid
taste, flavor,طعم,Ta3m,طعم,Ta3m
taste, flavors,طعوم,Tu3uum,طعوم,Tu3uum
flavor,نكهة,nakha,نكهة,nakha
bitter,مرّ,murr,مرّ,murr
sour,حامض,HaamiD,مزز,miziz
spoiled,فاسد,faasid,خسران,xasraan
to go sour (of food or milk etc.),حمض - يحمض ,HimiD - yiHmaD ,حمض - يحمض ,HimiD - yiHmaD 
rotten, moldy,متعفّن,muta3affin,معفّن,mi3affin
burned,محروق,maHruuq,محروق,maHruu'
undercooked,معجّن,mi3aggin,معجّن,mi3aggin
