stalemate,جمود سياسي,jumuud siyaasi,جمود سياسي,jumuud siyaasi
eligibility,لياقة,liyaaqa,لياقة,liyaaqa
remainder,بقية,baqiyya,بقية,baqiyya
remainders,بقايا,baqaaya,بقايا,baqaaya
fossil,أحفور,uHfuur,أحفور,uHfuur
fossils,أحافير,aHaafiir,أحافير,aHaafiir
on the threshold of,على أعتاب,3ala a3taab,على أعتاب,3ala a3taab
on the verge of,على شفا,3ala šafa,على شفا,3ala šafa
rift,صدع,Sad3,صدع,Sad3
rifts,صدوع,Suduu3,صدوع,Suduu3
trap,فخ,faxx,فخ,faxx
traps,فخوخ,fuxuux,فخوخ,fuxuux
a tight spot,موقف حرج,mawqif Harij,موقف حرج,mawqif Harij
predicament,مأزق,ma'ziq,مأزق,ma'ziq
predicaments,مآزق,ma'aaziq,مآزق,ma'aaziq
claim,ادعاء,iddi3aa',ادعاء,iddi3aa'
claims,ادعاءات,iddi3aa'aat,ادعاءات,iddi3aa'aat
deal,صفقة,Safqa,صفقة,Safqa
deals,صفقات,Safaqaat,صفقات,Safaqaat
cover-up,تغطية على,taġTiyya 3ala,تغطية على,taġTiyya 3ala
conspiracy,مؤامرة,mu'aamara,مؤامرة,mu'aamara
conspiracies,مؤامرات,mu'aamaraat,مؤامرات,mu'aamaraat
theory,نظرية,naZariyya,نظرية,naZariyya
theories,نظريات,naZariyyaat,نظريات,naZariyyaat
idea,فكرة,fikra,فكرة,fikra
ideas,أفكار,afkaar,أفكار,afkaar
concept,مفهوم,mafhuum,مفهوم,mafhuum
concepts,مفاهيم,mafaahiim,مفاهيم,mafaahiim
generalization,تعميم,ta3miim,تعميم,ta3miim
stereotype,صورة نمطية,Suura namaTiyya,صورة نمطية,Suura namaTiyya
mediation,وساطة,wisaaTa,وساطة,wisaaTa
imagination,خيال,xayaal,خيال,xayaal
delusion,وهم,wahm,وهم,wahm
delusions,أوهام,awhaam,أوهام,awhaam
reality,واقع,waaqi3,واقع,waaqi3
facts,حقائق    حقيقة,Haqaa'iq  Haqiiqa,حقائق    حقيقة,Haqaa'iq  Haqiiqa
vital,حيوي,Hayawi,حيوي,Hayawi
fateful,مصيري,maSiiri,مصيري,maSiiri
decisive,حاسم,Haasim,حاسم,Haasim
substantial,جوهري,jawhari,جوهري,jawhari
fundamental,أساسي,asaasi,أساسي,asaasi
necessary,ضروري,Daruuri,ضروري,Daruuri
priority,أولوية,awlawiyya,أولوية,awlawiyya
priorities,أولويات,awlawiyyaat,أولويات,awlawiyyaat
breakthrough,اختراق,ixtiraaq,اختراق,ixtiraaq
axis or central point,محور,miHwar,محور,miHwar
axis or central points,محاور,maHaawir,محاور,maHaawir
proximity,محاذاة,muHaadaah,محاذاة,muHaadaah
neighboring,مجاور,mujaawir,مجاور,mujaawir
details,تفاصيل,tafaaSiil,تفاصيل,tafaaSiil
more of,مزيد من,muziid min,مزيد من,muziid min
loyalty,ولاء,walaa',ولاء,walaa'
banquet,وليمة,waliima,وليمة,waliima
banquets,ولائم,walaa'im,ولائم,walaa'im
rostrum,منبر,minbar,منبر,minbar
rostrums,منابر,manaabir,منابر,manaabir
developing countries,دول نامية,duwal naamiyya,دول نامية,duwal naamiyya
collective punishment,عقاب جماعي,3iqaab jamaa3i,عقاب جماعي,3iqaab jamaa3i
lame duck ,بطة عرجاء,baTTa 3arjaa',بطة عرجاء,baTTa 3arjaa'
prevailing,سائد,saa'id,سائد,saa'id
of historical dimensions,ذو أبعاد تاريخية,duu ab3aad taariixiyya,ذو أبعاد تاريخية,duu ab3aad taariixiyya
invalid,باطل,baaTil,باطل,baaTil
egregious,صارخ,Saarix,صارخ,Saarix
fierce,ضارٍ,Daarin,ضارٍ,Daarin
harsh,قاسٍ,qaasin,قاسٍ,qaasin
fake,ملفق,mulaffaq,ملفق,mulaffaq
contradicting,متضارب,mutaDaarib,متضارب,mutaDaarib
disparate,متباين,mutabaayin,متباين,mutabaayin
great,جسيم,jasiim,جسيم,jasiim
large,كبير,kabiir,كبير,kabiir
huge,ضخم,Daxm,ضخم,Daxm
giant,علاق,3imlaaq,علاق,3imlaaq
giants,عمالقة,3amaaliqa,عمالقة,3amaaliqa
prominent,بارز,baariz,بارز,baariz
young,ناشئ,naaši',ناشئ,naaši'
growing,متنامٍ,mutanaamin,متنامٍ,mutanaamin
mature,ناضج,naaDij,ناضج,naaDij
existing,قائم,qaa'im,قائم,qaa'im
glorious,مجيد,majiid,مجيد,majiid
clear,واضح,waaDiH,واضح,waaDiH
obvious,ملحوظ,malHuuZ,ملحوظ,malHuuZ
small,ضئيل,Da'iil,ضئيل,Da'iil
knowledgeable,مطلع على,muTla3 3ala,مطلع على,muTla3 3ala
horrific,بشع,baši3,بشع,baši3
complicated,معقد,mu3aqqad,معقد,mu3aqqad
accurate ,دقيق ,daqiiq ,دقيق ,daqiiq 
extinct,منقرض,munqariD,منقرض,munqariD
following ,تالي,taali,تالي,taali
conditional,منوط بـ,manuuT bi,منوط بـ,manuuT bi
solidarity with,تضامن مع,taDaamun ma3a,تضامن مع,taDaamun ma3a
coordination,تنسيق,tansiiq,تنسيق,tansiiq
activity,نشاط,našaaT,نشاط,našaaT
activities,نشاطات | أنشظة,našaaTaat/anšiTa,نشاطات | أنشظة,našaaTaat/anšiTa
vice,رذيلة,radiila,رذيلة,radiila
vices,رذائل,radaa'il,رذائل,radaa'il
conclusion,استنتاج,istintaaj,استنتاج,istintaaj
involvement,انخراط في,inxiraaT fi,انخراط في,inxiraaT fi
deviation ,انحراف,inHiraaf,انحراف,inHiraaf
counter-,مضادّ,muDaadd,مضادّ,muDaadd
frustration,احباط,iHbaaT,احباط,iHbaaT
worry,قلق,qalaq,قلق,qalaq
failure,اخفاق,ixfaaq,اخفاق,ixfaaq
failures,اخفاقات,ixfaaqaat,اخفاقات,ixfaaqaat
incentive ,حافز,Haafiz,حافز,Haafiz
incentive s,حوافز على,Hawaafiz 3ala,حوافز على,Hawaafiz 3ala
rank,جاه,jaah,جاه,jaah
tone,وتيرة,watiira,وتيرة,watiira
tones,وتائر,wataa'ir,وتائر,wataa'ir
verbal,لفظي,lafZi,لفظي,lafZi
oral,شهوي,šafawi,شهوي,šafawi
captivity,أسر,asr,أسر,asr
to harp on,ضرب على نغمة __,Daraba 3ala naġmat ___,ضرب على نغمة __,Daraba 3ala naġmat ___
form or application,استمارة,istimaara,استمارة,istimaara
form or applications,استمارات,istimaaraat,استمارات,istimaaraat
