morals,أخلاق,axlaaq,أخلاق,axlaa'
soul, spirit,روح,ruuH,روح,ruuH
soul, spirits,أرواح,arwaaH ,أرواح,arwaaH 
holy,مقدس,muqaddas,مقدس,mu'addas
missionary,داعية,daa3iya,داعية,daa3iya
prosyletization,دعوى,da3wa,دعوى,da3wa
sacrifice (or victim),ضحية,DaHiya,ضحية,DaHiya
sacrifice (or victim)s,ضحايا,DaHaaya,ضحايا,DaHaaya
good,خير,xeir,خير,xeir
evil,شر,šarr,شر,šarr
blasphemy,تجديف,tajdiif,تجديف,tagdiif
resurrection,قيامة,qiyaama,قيامة,'iyaama
religious, pious,متدين,mutadayyin,متدين,mutadayyin
sin (or guilt),ذنب,danb,ذنب,danb
sin (or guilt)s,ذنوب,dunuub,ذنوب,dunuub
sin,خطيئة,xaTii'a,خطيئة,xaTii'a
sins,خطايا,xaTaaya,خطايا,xaTaaya
miracle,معجزة,mu3jiza,معجزة,mu3jiza
miracles,معجزات,mu3jizaat,معجزات,mu3jizaat
