various,متنوّع,mutanawwi3,متنوّع,mutanawwi3
difference,فرق,farq,فرق,farq
differences,فروق,furuuq,فروق,furuuq
to assassinate,اغتال – يغتول ,iġtaala, yaġtuulu ,اغتال – يغتول ,iġtaala, yaġtuulu 
effort,جهد,jahd,جهد,jahd
efforts,جهود,juhuud,جهود,juhuud
welfare,رفاهية,rafaahiyya,رفاهية,rafaahiyya
possibility ,امكانية,imkaaniyya,امكانية,imkaaniyya
possibility s,امكانيات ,imkaaniyyaat ,امكانيات ,imkaaniyyaat 
probability ,احتمال,iHtimaal,احتمال,iHtimaal
probability s,احتمالات ,iHtimaalaat ,احتمالات ,iHtimaalaat 
stage,مرحلة,marHala,مرحلة,marHala
stages,مراحل,maraaHil,مراحل,maraaHil
behavior,تصرفات,taSarrufaat,تصرفات,taSarrufaat
attitude,عقلية,3aqliyya,عقلية,3aqliyya
attitudes,عقليات,3aqliyyaat,عقليات,3aqliyyaat
occasion,مناسبة,munaasaba,مناسبة,munaasaba
occasions,مناسبات,munaasabaat,مناسبات,munaasabaat
anniversary; memory,ذكرى,dikra,ذكرى,dikra
anniversary; memories,ذكريات,dikrayaat,ذكريات,dikrayaat
economy,اقتصاد,iqtiSaad,اقتصاد,iqtiSaad
trade,تجارة,tijaara,تجارة,tijaara
unemployment,بطالة,baTaala,بطالة,baTaala
export,صادر,Saadir,صادر,Saadir
exports,صادرات,Saadiraat,صادرات,Saadiraat
import,مستورد,mustawrad,مستورد,mustawrad
imports,مستوردات,mustawradaat,مستوردات,mustawradaat
resource,مورد,mawrid,مورد,mawrid
resources,موارد,mawaarid,موارد,mawaarid
supply,توريد,tawriid,توريد,tawriid
market,سوق,suuq,سوق,suuq
markets,أسواق,aswaaq,أسواق,aswaaq
stock market,بورصة,borSa,بورصة,borSa
price,سعر,si3r,سعر,si3r
prices,أسعار,as3aar,أسعار,as3aar
currency,عملة,3umla,عملة,3umla
share,سهم,sahm,سهم,sahm
shares,أسهم,ashum,أسهم,ashum
bond,سند,sanad,سند,sanad
bonds,سندات,sanadaat,سندات,sanadaat
profit,ربح,ribH,ربح,ribH
profits,أرباح,arbaaH,أرباح,arbaaH
budget,ميزانية,miizaaniyya,ميزانية,miizaaniyya
industry,صناعة,Sinaa3a,صناعة,Sinaa3a
industries,صناعات,Sinaa3aat,صناعات,Sinaa3aat
products,منتجات,muntajaat,منتجات,muntajaat
goods,بضائع  بضاعة,baDaa'i3  biDaa3a,بضائع  بضاعة,baDaa'i3  biDaa3a
commodities,سلعة    سلع,sil3a  sila3,سلعة    سلع,sil3a  sila3
monopoly,احتكار,iHtikaar,احتكار,iHtikaar
rise in prices,غلاء,ġalaa',غلاء,ġalaa'
inflation,تضخم,taDaxxum,تضخم,taDaxxum
consumption,استهلاك,istihlaak,استهلاك,istihlaak
surplus,فائض,faa'iD,فائض,faa'iD
average,معدل,mu3addal,معدل,mu3addal
tax,ضريبة,Dariiba,ضريبة,Dariiba
taxes,ضرائب,Daraa'ib,ضرائب,Daraa'ib
cost,تكليف,takliif,تكليف,takliif
costs,تكاليف,takaaliif,تكاليف,takaaliif
expenditure,انفاق,infaaq,انفاق,infaaq
prosperity,رخاء,raxaa',رخاء,raxaa'
recession,كساد,kasaad,كساد,kasaad
GDP,ناتج محلي اجمالي,naatij maHalli ijmaali,ناتج محلي اجمالي,naatij maHalli ijmaali
