grandfathers,جدود,juduud,جدود,juduud
grandpa,جدو,giddu,جدو,giddu
grandmother,جدة,jadda,جدة,jadda
grandmothers,جدات,jaddaat,جدات,jaddaat
grandma,تيتا,teta,تيتا,teta
grandchild,حفيد,Hafiid,حفيد,Hafiid
grandchilds,أحفاد,aHfaad,أحفاد,aHfaad
in-law,نسيب,nasiib,نسيب,nasiib
in-laws,أنسباء,ansibaa',أنسباء,ansibaa'
father-in-law,حماه,Hamaah,حماه,Hamaah
father-in-laws,احماء,aHmaa',احماء,aHmaa'
mother-in-law,حماة,Hamaah,حماة,Hamaah
mother-in-laws,حموات,Hamawaat,حموات,Hamawaat
son-in-law,صهر,Sihr,صهر,Sihr
son-in-laws,أصهار,aShaar,أصهار,aShaar
daughter-in-law,كنّة,kanna,كنّة,kanna
daughter-in-laws,كنائن,kanaa'in,كنائن,kanaa'in
brother-in-law (spouse's brother),سلف,silf,سلف,silf
brother-in-law (spouse's brother)s,أسلاف,aslaaf,أسلاف,aslaaf
brother-in-law (sibling's husband),عديل,3adiil,عديل,3adiil
brother-in-law (sibling's husband)s,عدائل,3adaa'il,عدائل,3adaa'il
sister-in-law,سلفة,silfa,سلفة,silfa
sister-in-laws,,salaayif,,salaayif
single, unmarried,أعزب,a3zab,عازب,3aazib
marriage,زواج,zawaaj,جواز,gawaaz
wedding,زفاف,zifaaf,زفاف,zifaaf
weddings,أفراح,afraaH,أفراح,afraaH
* used by Christians in Egypt *,إكليل,ikliil,إكليل,ikliil
honeymoon,شهر عسل,šahr 3asal,شهر عسل,šahr 3asal
dowry,مهر,mahr,مهر,mahr
dowrys,مهور,muhuur,مهور,muhuur
engaged,مخطوب,maxTuub,مخطوب,maxTuub
engagement,خطوبة,xuTuuba,خطوبة,xuTuuba
* used by Christians in Egypt *,نص إكليل,noSS ikliil,نص إكليل,noSS ikliil
to break an engagement,فسخ - يفسخ  خطوبة,fisix - yifsax  xuTuuba,فسخ - يفسخ  خطوبة,fisix - yifsax  xuTuuba
bride,عروس,3aruus,عروس,3aruus
brides,عرائس,3araa'is,عرائس,3araa'is
bridegroom,عريس,3ariis,عريس,3ariis
bridegrooms,عرسان,3irsaan,عرسان,3irsaan
husband,زوج,zawj,زوج,zawj
husbands,أزواج,azwaaj,أزواج,azwaaj
wife,زوجة,zawja,زوجة,zawja
wifes,زوجات,zawjaat,زوجات,zawjaat
pregnant,حامل,Haamil,حامل,Haamil
divorce,طلاق,Talaaq,طلاق,Talaa'
widower - widow,أرمل - أرملة,armal - armala,أرمل - أرملة,armal - armala
widower - widows,أرامل,araamil,أرامل,araamil
society or community,مجتمع,mujtama3,مجتمع,mujtama3
society or communitys,مجتمعات,mujtama3aat,مجتمعات,mujtama3aat
culture,ثقافة,taqaafa,ثقافة,taqaafa
cultures,ثقافات,taqaafaat,ثقافات,taqaafaat
civilization,حضارة,HaDaara,حضارة,HaDaara
civilizations,حضارات,HaDaaraat,حضارات,HaDaaraat
tradition,تقليد,taqliid,تقليد,taqliid
traditions,تقاليد,taqaaliid,تقاليد,taqaaliid
custom,عادة,3aada,عادة,3aada
customs,عادات,3aadaat,عادات,3aadaat
dialect,لهجة,lahaja,لهجة,lahaja
dialects,لهجات,lahajaat,لهجات,lahajaat
tribe,قبيلة,qabiila,قبيلة,qabiila
tribes,قبائل,qabaa'il,قبائل,qabaa'il
